20130101,,,,,,,,,,
20130102,,,,,,,,,,
20130906,,,,,,,,,,
20130907,,,,,,,,,,
20130908,,,,,,,,,,
20130909,,,,,,,,,,
20130910,,,,,,,,,,
20130911,,,,,,,,,,
20130912,1233.0,3227.0,1317.0,1.0,1227.0,1260.0,3900.0,2640.0,9.0,0.0
20130913,,,,,,,,,,
20130914,,,,,,,,,,
20130915,,,,,,,,,,
20130916,,,,,,,,,,
20130917,876.0,16987.0,1035.0,1.0,665.0,1260.0,7860.0,6600.0,18.0,0.0
20130918,,,,,,,,,,
20130919,,,,,,,,,,
20130920,,,,,,,,,,
20130921,,,,,,,,,,
20130922,,,,,,,,,,
20130923,,,,,,,,,,
20130924,,,,,,,,,,
20130925,,,,,,,,,,
20130926,,,,,,,,,,
20130927,,,,,,,,,,
20130928,,,,,,,,,,
20130929,,,,,,,,,,
20130930,,,,,,,,,,
20131001,,,,,,,,,,
20131002,,,,,,,,,,
20131003,,,,,,,,,,
20131004,,,,,,,,,,
20131005,,,,,,,,,,
20131006,,,,,,,,,,
20131007,,,,,,,,,,
20131008,,,,,,,,,,
20131009,,,,,,,,,,
20131010,,,,,,,,,,
20131011,,,,,,,,,,
20131012,,,,,,,,,,
20131013,,,,,,,,,,
20131014,,,,,,,,,,
20131015,,,,,,,,,,
20131016,,,,,,,,,,
20131017,,,,,,,,,,
20131018,,,,,,,,,,
20131019,,,,,,,,,,
20131020,,,,,,,,,,
20131021,,,,,,,,,,
20131022,,,,,,,,,,
20131023,,,,,,,,,,
20131024,,,,,,,,,,
20131025,,,,,,,,,,
20131026,,,,,,,,,,
20131027,,,,,,,,,,
20131028,,,,,,,,,,
20131029,,,,,,,,,,
20131030,,,,,,,,,,
20131031,,,,,,,,,,
20131101,,,,,,,,,,
20131102,,,,,,,,,,
20131103,,,,,,,,,,
20131104,,,,,,,,,,
20131105,,,,,,,,,,
20131106,,,,,,,,,,
20131107,25859.0,8617.0,34583.0,2.0,25583.0,1020.0,2880.0,1860.0,6.0,0.0
